trade_date,LongGain,ShortGain,ExposureReturn,Turnover,TransactionCost,BenchmarkReturn
2018-01-02,-0.0026577696850871822,,-0.004157769685087182,1.0,0.0015,-0.0017647994064338146
2018-01-03,0.002403150587545155,,0.002403150587545155,0.0,0.0,0.002282898963139157
2018-01-04,0.008628170027165295,,0.008628170027165295,0.0,0.0,0.0070343826640604235
2018-01-05,0.005097922320444691,,0.005097922320444691,0.0,0.0,0.0071220051021749775
2018-01-08,0.0078060370866288795,,0.0078060370866288795,0.0,0.0,0.006873175292083866
2018-01-09,0.0024315481099976425,,0.0024315481099976425,0.0,0.0,0.00015561376663120186
2018-01-10,0.001562759636011826,,0.001562759636011826,0.0,0.0,-0.0010528226538391028
2018-01-11,0.0008343686602208209,,0.0008343686602208209,0.0,0.0,0.002045563100949055
2018-01-12,-0.000990003329119955,,-0.000990003329119955,0.0,0.0,0.001543993450980885
2018-01-15,-0.001116283289639622,,-0.001116283289639622,0.0,0.0,0.0035850266937051956
2018-01-16,-0.011353079124054635,,-0.011353079124054635,0.0,0.0,-0.008994984458522537
2018-01-17,0.004451010707328,,0.004451010707328,0.0,0.0,0.007698229407236301
2018-01-18,-0.010531579540156977,,-0.010531579540156977,0.0,0.0,-0.004108768814651276
2018-01-19,0.008975570797714116,,0.008975570797714116,0.0,0.0,0.007909358543765954
2018-01-22,0.006722565384453263,,0.006722565384453263,0.0,0.0,0.006602832429986272
2018-01-23,0.0067436656307884495,,0.0067436656307884495,0.0,0.0,0.009185372881182818
2018-01-24,-0.0030253633443498517,,-0.0030253633443498517,0.0,0.0,-0.0023589681286195763
2018-01-25,-0.003780785883558137,,-0.003780785883558137,0.0,0.0,-0.004455088848070221
2018-01-29,-0.010708423400910567,,-0.010708423400910567,0.0,0.0,0.0009633027522937265
2018-01-30,-0.018491851054062213,,-0.018491851054062213,0.0,0.0,-0.007780476503266631
2018-01-31,-0.018200191369571267,,-0.018200191369571267,0.0,0.0,-0.00463407249269987
2018-02-01,-0.008265465818676921,,-0.008265465818676921,0.0,0.0,-0.0011187989152291467
2018-02-02,-0.037382930309510454,,-0.037971941697870576,0.39267425890674706,0.0005890113883601206,-0.028620684315658562
2018-02-05,-0.006844341910560322,,-0.006844341910560322,0.0,0.0,-0.006950200854428323
2018-02-06,-0.02762712454227663,,-0.02762712454227663,0.0,0.0,-0.016464406489448247
2018-02-07,0.015770467504691736,,0.015770467504691736,0.0,0.0,0.0017191571777532832
2018-02-08,0.01919462734679645,,0.01919462734679645,0.0,0.0,0.012627154083866055
2018-02-09,-0.002406596432389029,,-0.002406596432389029,0.0,0.0,-0.0076695342501018615
2018-02-12,0.018476521999686985,,0.018476521999686985,0.0,0.0,0.010523072931867494
2018-02-14,0.008452966464655558,,0.008452966464655558,0.0,0.0,-0.002326588899764115
2018-02-15,-0.005465851386210494,,-0.005465851386210494,0.0,0.0,-0.00033237908370598035
2018-02-16,-0.007806842492768654,,-0.007806842492768654,0.0,0.0,-0.009438414346389812
2018-02-19,-0.013380586865108282,,-0.013380586865108282,0.0,0.0,-0.008191129975312905
2018-02-20,-0.0008611316347176937,,-0.0008611316347176937,0.0,0.0,-0.0009716210241323964
2018-02-21,0.010103417599218251,,0.010103417599218251,0.0,0.0,0.001808535632523256
2018-02-22,-0.0029169825462455777,,-0.0029169825462455777,0.0,0.0,-0.0031742222610061654
2018-02-23,0.013135793764707686,,0.013135793764707686,0.0,0.0,0.012348853750615563
2018-02-26,0.008214780433774079,,0.008214780433774079,0.0,0.0,0.008787906629843079
2018-02-27,-0.001199911376806275,,-0.001199911376806275,0.0,0.0,-0.003257381343991228
2018-02-28,-0.0006941437525779045,,-0.0006941437525779045,0.0,0.0,-0.004337660243489472
2018-03-01,-0.0047783947759755885,,-0.0047783947759755885,0.0,0.0,-0.003946274522506066
2018-03-05,-0.005466979618215222,,-0.006055583355327161,0.39240249140795885,0.0005886037371119383,-0.009674429696434284
2018-03-06,-0.010153789519479121,,-0.010153789519479121,0.0,0.0,-0.010540602664156573
2018-03-07,-0.004545853333842709,,-0.004545853333842709,0.0,0.0,-0.011388526294829449
2018-03-08,0.006518201542015731,,0.006518201542015731,0.0,0.0,0.0071445755495505026
2018-03-09,-0.003920947481028404,,-0.003920947481028404,0.0,0.0,-0.001588765318253138
2018-03-12,0.007600231552251306,,0.007600231552251306,0.0,0.0,0.015061648713611708
2018-03-13,0.006042245463630102,,0.006042245463630102,0.0,0.0,0.0039630553347766995
2018-03-14,-0.008037383250362823,,-0.008037383250362823,0.0,0.0,-0.0006933904060975049
2018-03-15,0.00016711029044761197,,0.00016711029044761197,0.0,0.0,-0.0019286350399658758
2018-03-16,-0.012479010233908567,,-0.012479010233908567,0.0,0.0,-0.014172478349883333
2018-03-19,-0.01935948314588347,,-0.01935948314588347,0.0,0.0,-0.012243946048898002
2018-03-20,0.00766455843641807,,0.00766455843641807,0.0,0.0,0.002951361561466914
2018-03-21,0.006118816535995468,,0.006118816535995468,0.0,0.0,0.0032117213817688395
2018-03-22,-0.005170107761589377,,-0.005170107761589377,0.0,0.0,-0.0050396129219698604
2018-03-23,-0.009721619977236395,,-0.009721619977236395,0.0,0.0,-0.011590296495956998
2018-03-26,0.0062167712485508685,,0.0062167712485508685,0.0,0.0,0.012902236160349245
2018-03-27,0.003644167451186953,,0.003644167451186953,0.0,0.0,0.007151390735163021
2018-03-28,-0.0007827248609970432,,-0.0007827248609970432,0.0,0.0,-0.007351221305175959
