trade_date,LongGain,ShortGain,ExposureReturn,Turnover,TransactionCost,BenchmarkReturn
2018-04-03,0.006099280744091997,,0.006099280744091997,0.0,0.0,0.005679551398554805
2018-04-04,-0.011577313278311768,,-0.011577313278311768,0.0,0.0,-0.010936819892339855
2018-04-05,0.011151174035775159,,0.011151174035775159,0.0,0.0,0.019001515219038145
2018-04-06,0.007144979701938417,,0.007144979701938417,0.0,0.0,0.002831792612191908
2018-04-09,-0.000761587358227243,,-0.000761587358227243,0.0,0.0,0.0036142410911412792
2018-04-10,0.0013985596434356708,,0.0013985596434356708,0.0,0.0,0.0015154477903791541
2018-04-11,-0.00167146531728702,,-0.00167146531728702,0.0,0.0,0.0012690974764486551
2018-04-12,0.0024555226718244853,,0.0024555226718244853,0.0,0.0,0.0017766511209693636
2018-04-13,-0.0010422660705589131,,-0.0010422660705589131,0.0,0.0,0.0022060612614560604
2018-04-16,0.0008465342982028773,,0.0008465342982028773,0.0,0.0,0.004709931859748551
2018-04-17,0.004526665670907868,,0.004526665670907868,0.0,0.0,0.0020405313973343997
2018-04-18,0.0055365774452020705,,0.0055365774452020705,0.0,0.0,-0.00200422280098167
2018-04-19,0.003755607290681586,,0.003755607290681586,0.0,0.0,0.004811203230379313
2018-04-20,0.016242415785139904,,0.016242415785139904,0.0,0.0,-0.0009351887478089571
2018-04-23,0.019461024219656,,0.019461024219656,0.0,0.0,0.002754703053708729
2018-04-24,0.0023295037163352825,,0.0023295037163352825,0.0,0.0,0.0018136428617150369
2018-04-25,0.007877329544386039,,0.007877329544386039,0.0,0.0,-0.00430759073095921
2018-04-26,-0.0038379551774805273,,-0.0038379551774805273,0.0,0.0,0.0033583067289129076
2018-04-27,-0.0052008195759874415,,-0.0052008195759874415,0.0,0.0,0.006640835274240864
2018-04-30,0.008659604829094787,,0.008659604829094787,0.0,0.0,0.00559635310499651
2018-05-02,-0.013732792498517632,,-0.014630950497528777,0.598771999340763,0.0008981579990111444,-0.005475701574264247
2018-05-03,-0.016018106119090974,,-0.016018106119090974,0.0,0.0,-0.005913494626502258
2018-05-04,-0.01840024769762419,,-0.01840024769762419,0.0,0.0,-0.005208416545509742
2018-05-07,0.006431791239264857,,0.006431791239264857,0.0,0.0,0.008463823978157814
2018-05-08,0.0055800362320503494,,0.0055800362320503494,0.0,0.0,0.0001114791693210826
2018-05-09,0.0052332511064114165,,0.0052332511064114165,0.0,0.0,-0.00010085086280575695
2018-05-10,-0.0074731587208663785,,-0.0074731587208663785,0.0,0.0,-0.0061525231184107465
2018-05-11,0.00951332941364137,,0.00951332941364137,0.0,0.0,0.00591820274651611
2018-05-14,-0.00979883776962356,,-0.00979883776962356,0.0,0.0,-0.002803634104509678
2018-05-15,0.0032230077521960307,,0.0032230077521960307,0.0,0.0,-0.0025612489949361494
2018-05-16,0.006098462609223671,,0.006098462609223671,0.0,0.0,-0.0039718553475905916
2018-05-17,0.004278048851879616,,0.004278048851879616,0.0,0.0,-0.0025995047541458316
2018-05-18,-0.009304949003813803,,-0.009304949003813803,0.0,0.0,-0.010237037116648473
2018-05-21,-0.01800713821480817,,-0.01800713821480817,0.0,0.0,-0.010913000043434873
2018-05-22,0.009575334899368758,,0.009575334899368758,0.0,0.0,0.004056561309517148
2018-05-23,0.0023476714605780995,,0.0023476714605780995,0.0,0.0,-0.008293560326494087
2018-05-24,0.0039890326100757555,,0.0039890326100757555,0.0,0.0,0.005044212661800662
2018-05-25,0.018132360813982385,,0.018132360813982385,0.0,0.0,0.010970265096456044
2018-05-28,0.008334946340404858,,0.008334946340404858,0.0,0.0,0.009983126346229998
2018-05-29,0.00491512861984789,,0.00491512861984789,0.0,0.0,-0.003969895407491597
2018-05-30,0.0020124737948657365,,0.0020124737948657365,0.0,0.0,-0.0016827389812957838
2018-05-31,0.014572280144708358,,0.014572280144708358,0.0,0.0,0.006520799567801161
2018-06-01,-0.015630958504750173,,-0.015630958504750173,0.0,0.0,-0.006467819244580175
2018-06-04,-0.01930297286983263,,-0.02020068643242173,0.5984757083927319,0.0008977135625890979,-0.008557444003846615
2018-06-05,-0.029796228533063292,,-0.029796228533063292,0.0,0.0,-0.007127366252901557
2018-06-06,0.02453806278562329,,0.02453806278562329,0.0,0.0,0.010471434059601492
2018-06-07,0.01501742659992439,,0.01501742659992439,0.0,0.0,0.010232568244278095
2018-06-08,0.005647794328110582,,0.005647794328110582,0.0,0.0,0.0017365404673068685
2018-06-11,0.0021246214073395663,,0.0021246214073395663,0.0,0.0,0.0017335301220984256
2018-06-12,0.02220847589465124,,0.02220847589465124,0.0,0.0,0.005791650593630848
2018-06-13,-0.008091366749498063,,-0.008091366749498063,0.0,0.0,-5.326827501428433e-06
2018-06-14,-0.0029740497639988584,,-0.0029740497639988584,0.0,0.0,-0.0031694792465695176
2018-06-15,-0.0031083172983631256,,-0.0031083172983631256,0.0,0.0,-0.001384042365590088
2018-06-18,-0.002720147441664186,,-0.002720147441664186,0.0,0.0,-0.002691653199482169
2018-06-19,-0.01566150630262126,,-0.01566150630262126,0.0,0.0,-0.009019643614081474
2018-06-20,0.006026903109311082,,0.006026903109311082,0.0,0.0,0.004537332827982077
2018-06-21,-0.0020141299458437886,,-0.0020141299458437886,0.0,0.0,-0.003896985899702443
2018-06-22,0.004151495875362203,,0.004151495875362203,0.0,0.0,0.006103730959660103
2018-06-25,-0.0045996909406681745,,-0.0045996909406681745,0.0,0.0,-0.006695960372822496
2018-06-26,-5.050876468461236e-06,,-5.050876468461236e-06,0.0,0.0,-0.0002815559213376062
2018-06-27,-0.008277014092622647,,-0.008277014092622647,0.0,0.0,-0.011108342901709256
2018-06-28,-0.0177069304082615,,-0.0177069304082615,0.0,0.0,-0.010110359558561655
2018-06-29,0.025902342853990457,,0.025902342853990457,0.0,0.0,0.013887428833843307
2018-07-02,-0.006850756912989238,,-0.007748906602909643,0.5987664599469367,0.000898149689920405,-0.005833592543479149
2018-07-03,0.0016074410537785502,,0.0016074410537785502,0.0,0.0,0.0044351740037325005
2018-07-04,0.00508916857400688,,0.00508916857400688,0.0,0.0,0.004934749819660356
2018-07-05,-0.006428570713777507,,-0.006428570713777507,0.0,0.0,-0.0030398442555643612
2018-07-06,0.002779229804656239,,0.002779229804656239,0.0,0.0,0.003043658499334523
2018-07-09,0.022898193334755557,,0.022898193334755557,0.0,0.0,0.009076078090162643
2018-07-10,0.009429289850655293,,0.009429289850655293,0.0,0.0,0.00877887895494145
2018-07-11,0.0011775973628667103,,0.0011775973628667103,0.0,0.0,-0.0016186935059939733
2018-07-12,0.015230326183693538,,0.015230326183693538,0.0,0.0,0.003922198143243127
2018-07-13,0.006429060601872934,,0.006429060601872934,0.0,0.0,-0.0033951966229253117
2018-07-16,-0.01207326459302109,,-0.01207326459302109,0.0,0.0,-0.012600210716596782
2018-07-17,0.011914148826565125,,0.011914148826565125,0.0,0.0,0.009099526066350672
2018-07-18,-0.009406923242869767,,-0.009406923242869767,0.0,0.0,-0.004905933818201369
2018-07-19,-0.002968059417265588,,-0.002968059417265588,0.0,0.0,-0.0035870133933146864
2018-07-20,0.006541849596592707,,0.006541849596592707,0.0,0.0,0.005391769431482452
2018-07-23,0.0018793963733256928,,0.0018793963733256928,0.0,0.0,0.008372729132789969
2018-07-24,0.009485935743639267,,0.009485935743639267,0.0,0.0,0.009269691419661719
2018-07-25,-0.008591136815249208,,-0.008591136815249208,0.0,0.0,-7.935962076677239e-05
2018-07-26,0.0004595689098578665,,0.0004595689098578665,0.0,0.0,0.004021206573614489
2018-07-27,0.01037351245235452,,0.01037351245235452,0.0,0.0,0.009606973092043614
2018-07-30,0.0030495725462948912,,0.0030495725462948912,0.0,0.0,0.004139241365271218
2018-07-31,0.015497779631640196,,0.015497779631640196,0.0,0.0,0.0033164564858036982
2018-08-01,0.00782433105231805,,0.00782433105231805,0.0,0.0,0.00011398255030781179
2018-08-02,-0.00223697716859174,,-0.0031359265429284494,0.5992995828911396,0.0008989493743367094,-0.006516986644839906
2018-08-03,0.008047437866097875,,0.008047437866097875,0.0,0.0,0.010105539796429364
2018-08-06,-0.007784130817465963,,-0.007784130817465963,0.0,0.0,0.002441744014371583
2018-08-07,-0.0015105961192691843,,-0.0015105961192691843,0.0,0.0,-0.00046862045348050607
2018-08-08,0.005281736788732954,,0.005281736788732954,0.0,0.0,0.004116519660374296
2018-08-09,0.0005712634706661994,,0.0005712634706661994,0.0,0.0,0.0024987813951102833
2018-08-10,0.001067040134039549,,0.001067040134039549,0.0,0.0,-0.0045705336213162084
2018-08-13,0.008448879227255374,,0.008448879227255374,0.0,0.0,-0.0069875417118706595
2018-08-14,0.004708835396936964,,0.004708835396936964,0.0,0.0,0.00721275824574108
2018-08-16,0.008099383603971918,,0.008099383603971918,0.0,0.0,-0.004164032016779506
2018-08-17,0.008794687510673289,,0.008794687510673289,0.0,0.0,0.008729408971003716
2018-08-20,0.0003364393189415797,,0.0003364393189415797,0.0,0.0,0.007118585085259088
2018-08-21,0.0007295125340000458,,0.0007295125340000458,0.0,0.0,0.0023120506110418937
2018-08-23,0.006302629819254527,,0.006302629819254527,0.0,0.0,0.001019011406844017
2018-08-24,-0.007083979903821052,,-0.007083979903821052,0.0,0.0,-0.002203078232067668
2018-08-27,0.007149800950624706,,0.007149800950624706,0.0,0.0,0.01096357656230973
2018-08-28,-0.006349289874725331,,-0.006349289874725331,0.0,0.0,0.0027212113909307334
2018-08-29,0.0036820798233003667,,0.0036820798233003667,0.0,0.0,-0.0012267296888612833
2018-08-30,0.005018843530432807,,0.005018843530432807,0.0,0.0,0.00015540950404324683
2018-08-31,0.002484723396330252,,0.002484723396330252,0.0,0.0,0.0016841767583606337
2018-09-03,-0.010761220004964364,,-0.011661266234148924,0.6000308194563735,0.0009000462291845603,-0.00704063250600484
2018-09-04,-0.013622016342294941,,-0.013622016342294941,0.0,0.0,-0.011651287840228175
2018-09-05,-0.0008100942000986025,,-0.0008100942000986025,0.0,0.0,-0.00423208121516816
2018-09-06,0.007023704824276098,,0.007023704824276098,0.0,0.0,0.0052127338177387905
2018-09-07,0.013671153231080143,,0.013671153231080143,0.0,0.0,0.006087341894666087
2018-09-10,-0.008224946230162638,,-0.008224946230162638,0.0,0.0,-0.013680735580038905
2018-09-11,-0.014821540890698759,,-0.014821540890698759,0.0,0.0,-0.013654890606872638
2018-09-12,0.004315096007235223,,0.004315096007235223,0.0,0.0,0.005568798076422743
2018-09-14,0.011683379932775554,,0.011683379932775554,0.0,0.0,0.013679274579218692
2018-09-17,0.004235600870076591,,0.004235600870076591,0.0,0.0,-0.009833805621505598
2018-09-18,0.001720920237755934,,0.001720920237755934,0.0,0.0,-0.01053993987490276
2018-09-19,-0.004789249092670853,,-0.004789249092670853,0.0,0.0,-0.005060322589050648
2018-09-21,-0.027284036092930557,,-0.027284036092930557,0.0,0.0,-0.012586819196077959
2018-09-24,-0.02474865524005285,,-0.02474865524005285,0.0,0.0,-0.01935165587154064
2018-09-25,-0.0025373710159075917,,-0.0025373710159075917,0.0,0.0,0.006512931197697913
2018-09-26,0.0020422834083331613,,0.0020422834083331613,0.0,0.0,-0.00011823697915269715
2018-09-27,-0.015958847741891168,,-0.015958847741891168,0.0,0.0,-0.010739337257115178
2018-09-28,-0.004102472969839353,,-0.004102472969839353,0.0,0.0,-0.009383472699908246
2018-10-01,-0.001380305351484983,,-0.001380305351484983,0.0,0.0,0.005430013163668201
2018-10-03,-0.012071119438718556,,-0.012968704382435954,0.5983899624782645,0.0008975849437173968,-0.011870601712945184
2018-10-04,-0.025491208357374943,,-0.025491208357374943,0.0,0.0,-0.022287367363388433
2018-10-05,-0.009136916633426423,,-0.009136916633426423,0.0,0.0,-0.025963172724552064
2018-10-08,-0.008773529917433,,-0.008773529917433,0.0,0.0,-0.002591319369967371
2018-10-09,-0.016986789321888515,,-0.016986789321888515,0.0,0.0,-0.004609071676004883
2018-10-10,0.01222148392144444,,0.01222148392144444,0.0,0.0,0.021668934187400346
2018-10-11,-0.020788013872989695,,-0.020788013872989695,0.0,0.0,-0.020906441104189266
2018-10-12,0.016156077872208515,,0.016156077872208515,0.0,0.0,0.023524329877650185
2018-10-15,0.0062041525093489815,,0.0062041525093489815,0.0,0.0,0.005121419853771458
2018-10-16,0.013265386719028653,,0.013265386719028653,0.0,0.0,0.009282796187017661
2018-10-17,-0.007636225489302403,,-0.007636225489302403,0.0,0.0,-0.0152016011153836
2018-10-19,-0.007211225279049376,,-0.007211225279049376,0.0,0.0,-0.013466764094718364
2018-10-22,-0.005335349642466721,,-0.005335349642466721,0.0,0.0,-0.0073721305688806416
2018-10-23,-0.014696652999256902,,-0.014696652999256902,0.0,0.0,-0.010149295495485156
2018-10-24,-0.0008802379420314776,,-0.0008802379420314776,0.0,0.0,0.007744496401606682
2018-10-25,-0.019497635534556426,,-0.019497635534556426,0.0,0.0,-0.009601842057587628
2018-10-26,-0.005867267933326032,,-0.005867267933326032,0.0,0.0,-0.006638343069569785
2018-10-29,0.015504482298880368,,0.015504482298880368,0.0,0.0,0.022911283376399805
2018-10-30,0.004284506128654122,,0.004284506128654122,0.0,0.0,-0.0011381981626230608
2018-10-31,0.024406972534235252,,0.024406972534235252,0.0,0.0,0.017807518342383588
2018-11-01,-0.009005736565888385,,-0.009005736565888385,0.0,0.0,0.002176284779144222
2018-11-02,-0.011121211035894156,,-0.01201915948628415,0.5986323002599954,0.0008979484503899931,0.01446565973211733
2018-11-05,-0.00509585199468661,,-0.00509585199468661,0.0,0.0,-0.002415893206283548
2018-11-06,0.0019147581791595578,,0.0019147581791595578,0.0,0.0,-0.0008560583020760237
2018-11-07,0.007150128336937979,,0.007150128336937979,0.0,0.0,0.007124899947014374
2018-11-09,0.0025987008511178826,,0.0025987008511178826,0.0,0.0,0.0014384059998882037
2018-11-12,0.004641374469203966,,0.004641374469203966,0.0,0.0,-0.009735814047069469
2018-11-13,0.0026986451548744296,,0.0026986451548744296,0.0,0.0,0.007257950729463447
2018-11-14,-0.011045103149358006,,-0.011045103149358006,0.0,0.0,-0.00023533235091399707
2018-11-15,0.009444026642554995,,0.009444026642554995,0.0,0.0,0.003721368163246863
2018-11-16,-0.003120156301660288,,-0.003120156301660288,0.0,0.0,0.004310609571563484
2018-11-19,0.0007549591189135967,,0.0007549591189135967,0.0,0.0,0.00661607316598567
2018-11-20,-0.006720980045243349,,-0.006720980045243349,0.0,0.0,-0.01022893595868668
2018-11-21,-0.012134557749492798,,-0.012134557749492798,0.0,0.0,-0.002215364698135658
2018-11-22,-0.002464523340683941,,-0.002464523340683941,0.0,0.0,-0.0068565931791997325
2018-11-26,-0.0003498447499951145,,-0.0003498447499951145,0.0,0.0,0.007208018921049719
2018-11-27,0.010543657331136758,,0.010543657331136758,0.0,0.0,0.004573409370457249
2018-11-28,0.006176335711881476,,0.006176335711881476,0.0,0.0,0.0010407506762097896
2018-11-29,-0.0038011939704532156,,-0.0038011939704532156,0.0,0.0,0.009851833319433956
2018-11-30,0.008967719605823054,,0.008967719605823054,0.0,0.0,0.0030059954744903195
2018-12-03,0.009213797927505726,,0.008314474074924244,0.5995492350543213,0.000899323852581482,0.0019485901538562889
2018-12-04,0.003973045936460212,,0.003973045936460212,0.0,0.0,-0.001144967075348613
2018-12-05,-0.011209453974295987,,-0.011209453974295987,0.0,0.0,-0.009543188412156067
2018-12-06,-0.01616451619087789,,-0.01616451619087789,0.0,0.0,-0.016191462381429766
2018-12-07,-0.0011341113576776357,,-0.0011341113576776357,0.0,0.0,0.006461599076914348
2018-12-10,-0.015254422254227344,,-0.015254422254227344,0.0,0.0,-0.019131718611062887
2018-12-11,0.01268884369852367,,0.01268884369852367,0.0,0.0,0.008614988140850155
2018-12-12,0.010994750527800135,,0.010994750527800135,0.0,0.0,0.019948785492614585
2018-12-13,0.0016633364327722938,,0.0016633364327722938,0.0,0.0,0.0061740711182050045
2018-12-14,-0.0007387261752759389,,-0.0007387261752759389,0.0,0.0,0.001542308836327999
2018-12-17,0.0023162925464194958,,0.0023162925464194958,0.0,0.0,0.0068912036782420305
2018-12-18,-0.0002881140304701619,,-0.0002881140304701619,0.0,0.0,0.0025562735212667498
2018-12-19,0.009666660101508047,,0.009666660101508047,0.0,0.0,0.007567544007801796
2018-12-20,-0.007796593098415726,,-0.007796593098415726,0.0,0.0,-0.0013355971795646626
2018-12-21,-0.01963631855288148,,-0.01963631855288148,0.0,0.0,-0.016449274185252105
2018-12-24,-0.014630400070720981,,-0.014630400070720981,0.0,0.0,-0.008819109170882466
2018-12-26,0.0009596464613425951,,0.0009596464613425951,0.0,0.0,0.004359924242844926
2018-12-27,0.012994985825537963,,0.012994985825537963,0.0,0.0,0.004103210679407443
2018-12-28,0.004712885895566079,,0.004712885895566079,0.0,0.0,0.008123320262589662
2018-12-31,-0.0010043660466790725,,-0.0010043660466790725,0.0,0.0,0.0019065724852638244
2019-01-01,0.0031512114196979826,,0.0031512114196979826,0.0,0.0,0.003042529989094822
2019-01-02,-0.004358789786324589,,-0.005318484090520647,0.6397962027973717,0.0009596943041960575,-0.010274084301851505
2019-01-03,-0.0003989986352409277,,-0.0003989986352409277,0.0,0.0,-0.009732627369993696
2019-01-04,-0.0024571621476875464,,-0.0024571621476875464,0.0,0.0,0.004448240670896775
2019-01-07,0.005491170533840113,,0.005491170533840113,0.0,0.0,0.0028989828711525334
2019-01-08,0.002500492915341146,,0.002500492915341146,0.0,0.0,0.001927068708258206
2019-01-09,-0.002451519240279988,,-0.002451519240279988,0.0,0.0,0.0031653047430113546
2019-01-10,0.004365604103949221,,0.004365604103949221,0.0,0.0,-0.0008819549819502059
2019-01-11,-0.0028417977495661007,,-0.0028417977495661007,0.0,0.0,-0.0023247143452418406
2019-01-14,-0.006705801756077715,,-0.006705801756077715,0.0,0.0,-0.005138379020025896
2019-01-15,0.014621647228415491,,0.014621647228415491,0.0,0.0,0.011677687000425152
2019-01-16,-0.0033244634517023935,,-0.0033244634517023935,0.0,0.0,0.00017472685278718814
2019-01-17,-0.0015670294960038172,,-0.0015670294960038172,0.0,0.0,0.0003111778354032424
2019-01-18,-0.0004863802908180555,,-0.0004863802908180555,0.0,0.0,-0.0023467516590988113
2019-01-21,0.002231601653478621,,0.002231601653478621,0.0,0.0,0.001663001498889427
2019-01-22,-0.004676331154999799,,-0.004676331154999799,0.0,0.0,-0.0026378163468154803
2019-01-23,-0.006465672279656522,,-0.006465672279656522,0.0,0.0,-0.006822798880754211
2019-01-24,-0.0011396433730273504,,-0.0011396433730273504,0.0,0.0,0.00036939634021959655
2019-01-25,-0.0055923395499749414,,-0.0055923395499749414,0.0,0.0,-0.008581160027336332
2019-01-28,-0.00861749366094347,,-0.00861749366094347,0.0,0.0,-0.01309155191870448
2019-01-29,0.008124393324535878,,0.008124393324535878,0.0,0.0,-0.00010702295924125416
2019-01-30,-0.0037098737192821953,,-0.0037098737192821953,0.0,0.0,0.0010421771926563128
2019-01-31,0.01752572273165186,,0.01752572273165186,0.0,0.0,0.0133878828124121
2019-02-01,0.01891229655822895,,0.01891229655822895,0.0,0.0,0.005825285849941908
2019-02-04,-8.316027333947715e-05,,-0.0007089938951302091,0.41722241452715464,0.000625833621790732,-0.001579011296003796
2019-02-05,0.0005638735451199635,,0.0005638735451199635,0.0,0.0,-0.0009289980092899164
2019-02-06,0.013435984158098198,,0.013435984158098198,0.0,0.0,0.00942038611406315
2019-02-07,0.0047480407360406,,0.0047480407360406,0.0,0.0,0.002971914856284119
2019-02-08,-0.004403570120293089,,-0.004403570120293089,0.0,0.0,-0.011907104900610088
2019-02-11,-0.006665317901657822,,-0.006665317901657822,0.0,0.0,-0.007718354745543277
2019-02-12,0.00568982381418155,,0.00568982381418155,0.0,0.0,-0.0046670346765694815
2019-02-13,0.005634241513396775,,0.005634241513396775,0.0,0.0,-0.004190335338868145
2019-02-14,-0.009044588794405752,,-0.009044588794405752,0.0,0.0,-0.0020927328165258885
2019-02-15,-0.0054882674000005256,,-0.0054882674000005256,0.0,0.0,-0.004763622833820036
2019-02-18,-0.004415257835861092,,-0.004415257835861092,0.0,0.0,-0.008236047150520176
2019-02-19,-0.005653660426435782,,-0.005653660426435782,0.0,0.0,-0.0013764585606014235
2019-02-20,0.006586977126274379,,0.006586977126274379,0.0,0.0,0.011816112464683393
2019-02-21,0.0046635689786854295,,0.0046635689786854295,0.0,0.0,0.006342136203310256
2019-02-22,0.004045912127354837,,0.004045912127354837,0.0,0.0,0.0020277025736656906
2019-02-25,0.006086019086882949,,0.006086019086882949,0.0,0.0,0.0071863000644636355
2019-02-26,0.0035353897240516415,,0.0035353897240516415,0.0,0.0,-0.0034172431641223966
2019-02-27,-0.0060297285999919665,,-0.0060297285999919665,0.0,0.0,-0.0007762631029301081
2019-02-28,7.265529659166116e-05,,7.265529659166116e-05,0.0,0.0,0.0010898482037065005
2019-03-01,0.0054579865355299535,,0.0054579865355299535,0.0,0.0,0.009105678347913981
2019-03-05,0.001259114012707671,,0.0004830607699342651,0.517368828515604,0.0007760532427734059,0.01505947441217148
2019-03-06,0.004890837701412049,,0.004890837701412049,0.0,0.0,0.006197130897357628
2019-03-07,0.0009325264888403984,,0.0009325264888403984,0.0,0.0,-0.0005525191079525094
2019-03-08,-0.003133060526198169,,-0.003133060526198169,0.0,0.0,-0.0015500766908573826
2019-03-11,0.003919457694056779,,0.003919457694056779,0.0,0.0,0.014607455176120165
2019-03-12,0.005656778051429669,,0.005656778051429669,0.0,0.0,0.010191961992809473
2019-03-13,-0.01228643247806902,,-0.01228643247806902,0.0,0.0,0.0009956730590994223
2019-03-14,0.003520289328945241,,0.003520289328945241,0.0,0.0,-0.0003227427845823305
2019-03-15,0.0027174402468451357,,0.0027174402468451357,0.0,0.0,0.005525446693199987
2019-03-18,-0.0020102138226131437,,-0.0020102138226131437,0.0,0.0,0.0018211676526940224
2019-03-19,0.001025897885627532,,0.001025897885627532,0.0,0.0,0.005616442674456268
2019-03-20,-0.0019738271657995065,,-0.0019738271657995065,0.0,0.0,-0.0017920304279451793
2019-03-22,-0.0044196858259618445,,-0.0044196858259618445,0.0,0.0,-0.00554276143619814
2019-03-25,-0.0064006599046157455,,-0.0064006599046157455,0.0,0.0,-0.009305214183083166
